"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000105223",180.762824379017,-2.01040803420965,0.346146574359348,1.23622796740538e-09,4.22956949893988e-08
"ENSG00000006634",149.560931226996,1.7300356276938,0.29874004590189,1.24613729284e-09,4.25420435799117e-08
"ENSG00000279602",89.2960649309118,2.68477670401201,0.472012592031179,1.29087632516995e-09,4.39738000227092e-08
"ENSG00000181381",472.032152556351,-2.0381398030208,0.3539968069334,1.3070369282156e-09,4.44279392222897e-08
"ENSG00000104870",94.3946918806383,2.15750442486157,0.378899255955662,1.35713788344917e-09,4.60313030705956e-08
"ENSG00000188976",153.471908208316,-1.54817694895184,0.264780216869247,1.3964723357444e-09,4.72633654321767e-08
"ENSG00000123505",421.723436735677,1.38573733123268,0.236522393749066,1.40983534542928e-09,4.75108460614195e-08
"ENSG00000111077",101.40694335672,-1.43236012771563,0.244889407598313,1.40732664490748e-09,4.75108460614195e-08
"ENSG00000133884",155.6928356476,1.36822835591492,0.234917193799082,1.43167177092494e-09,4.81434121854503e-08
"ENSG00000052802",276.276732877775,-2.08121831939565,0.362925090634372,1.47089854529535e-09,4.92515794356465e-08
"ENSG00000074356",237.449160021829,1.43900983501244,0.247253803526449,1.46938210422571e-09,4.92515794356465e-08
"ENSG00000155363",162.247911955035,-1.40376863357486,0.239544311563208,1.48756369410691e-09,4.97036175579893e-08
"ENSG00000104518",68.660967815965,-2.46399496986758,0.425624602992766,1.53464424803685e-09,5.11678413400652e-08
"ENSG00000268798",32.0519006757199,3.25777994449734,0.586344910641426,1.5595697289504e-09,5.18887352191465e-08
"ENSG00000185880",157.209044297414,1.58777717976321,0.275296938141549,1.57206953540958e-09,5.2194038021294e-08
"ENSG00000146223",219.11885024364,1.29657074395617,0.222022091947148,1.57720853756645e-09,5.22464370677499e-08
"ENSG00000221909",42.5729579603362,2.45334134987166,0.43562641000879,1.58030168155764e-09,5.22464370677499e-08
"ENSG00000149136",388.45348915786,-1.44876406891399,0.248424634414319,1.61471275292664e-09,5.32719518318485e-08
"ENSG00000108256",1040.98026898064,1.27119332947215,0.217458207083314,1.62559800371668e-09,5.35186395185887e-08
"ENSG00000198169",82.1497873494821,1.96414097106144,0.34378393175591,1.63191529943764e-09,5.36142214693905e-08
"ENSG00000179833",152.523622322752,1.30435217163224,0.223941836133572,1.64753757315791e-09,5.40144677429473e-08
"ENSG00000285693",16.0438029334256,3.5336794068378,0.620785090232539,1.69825826462315e-09,5.55613495575872e-08
"ENSG00000151779",106.856263363064,-1.40899225743486,0.242156314348018,1.70630795497964e-09,5.57086489085244e-08
"ENSG00000102897",78.7573382751788,1.64410050481235,0.286269202238063,1.71047490604383e-09,5.57288338682827e-08
"ENSG00000126070",115.012609929598,2.04240465673837,0.358299885247361,1.72459987799526e-09,5.5956852239747e-08
"ENSG00000173933",91.2647859281605,2.10464705230343,0.370534484556749,1.72169024275109e-09,5.5956852239747e-08
"ENSG00000168411",332.101964370972,1.38346214718446,0.238392062123,1.76187039503202e-09,5.70482735743977e-08
"ENSG00000226312",43.8470409979526,4.13846309798466,0.755118132304954,1.77054766996402e-09,5.72112769734876e-08
"ENSG00000162924",101.107469831063,1.80964517210907,0.315949531376053,1.78052292190738e-09,5.74154660485286e-08
"ENSG00000100028",108.565655148682,1.54419112675361,0.268616157158314,1.7919358643343e-09,5.76650836342332e-08
"ENSG00000145555",573.873416174102,-1.23368946745708,0.210969229034487,1.83420442125647e-09,5.89045935202692e-08
"ENSG00000278819",17.633487067762,4.01453016450289,0.723154309840144,1.85016243710186e-09,5.92958181882604e-08
"ENSG00000274751",29.9208697983523,3.1979545199442,0.578510113118339,1.95325522527478e-09,6.24723422764056e-08
"ENSG00000065833",307.505434113638,-1.54295277471046,0.266934045632375,1.97548692181324e-09,6.30549728051932e-08
"ENSG00000139428",52.2717400986184,-2.26994524223315,0.392369198049745,2.00770303688167e-09,6.38657612757143e-08
"ENSG00000171606",77.4156445058877,2.04827483989061,0.362675166678467,2.00902229178572e-09,6.38657612757143e-08
"ENSG00000276791",30.4366607803474,3.45980277669187,0.626300631759061,2.02079207771932e-09,6.41101389666752e-08
"ENSG00000108592",156.309792540273,-1.34038677781191,0.231060980311985,2.03243385301242e-09,6.43494782816675e-08
"ENSG00000108239",60.3339103248335,1.88243666012787,0.330344383390605,2.05043922619311e-09,6.4658830538427e-08
"ENSG00000111790",112.260494887963,1.3112405419701,0.22668086709137,2.04850413375013e-09,6.4658830538427e-08
"ENSG00000169018",276.526161856627,1.12269641680949,0.192636435576228,2.05689795511133e-09,6.47325160061489e-08
"ENSG00000166598",1161.49080024654,-1.73338516851147,0.303265684855992,2.08548337337699e-09,6.5363887588833e-08
"ENSG00000166589",24.402509928573,3.44431824048676,0.619556031862742,2.08944673774797e-09,6.5363887588833e-08
"ENSG00000108848",561.01953151652,1.16894698670236,0.2008924476503,2.08126914699803e-09,6.5363887588833e-08
"ENSG00000188766",75.2472570284802,2.28784277815353,0.4081680397451,2.13655048793914e-09,6.67045504226565e-08
"ENSG00000101365",107.514354824248,-1.64294982767938,0.284392475544231,2.18190893895718e-09,6.7985511859888e-08
"ENSG00000204576",70.7394990437092,1.77115958476101,0.312672482551761,2.201269562121e-09,6.84529449575211e-08
"ENSG00000272145",17.3847680452707,2.8951229432752,0.51485059837935,2.21516386952701e-09,6.87488802510911e-08
"ENSG00000281026",29.0496833354021,3.01991498437239,0.546153001028574,2.24888695964984e-09,6.9657831980949e-08
"ENSG00000119820",200.37508851491,1.79686249121829,0.315809691845115,2.2578349750111e-09,6.97973237156975e-08
"ENSG00000197768",24.4242372783881,4.43461651071249,0.802571118929905,2.26838595892147e-09,6.99857231805555e-08
"ENSG00000175782",129.080536024726,2.38827133272792,0.426388003102863,2.36176482973035e-09,7.27238331099713e-08
"ENSG00000142279",97.8275358830321,2.23129078471854,0.397360247687673,2.36732184362272e-09,7.27522939965777e-08
"ENSG00000165494",610.548494899862,1.56568689185642,0.273937544622515,2.46213888705321e-09,7.55184161763351e-08
"ENSG00000198625",259.337690674831,1.74599072351336,0.307078353210664,2.47406937441199e-09,7.55890767621904e-08
"ENSG00000131652",116.771716498477,2.28416471171932,0.409111897622406,2.47378643695701e-09,7.55890767621904e-08
"ENSG00000197961",203.753778054546,1.28879108451307,0.22389527716674,2.49578730729512e-09,7.61045512111895e-08
"ENSG00000142731",89.910684170693,1.50427398460882,0.263763590851361,2.54202649742898e-09,7.72146694692934e-08
"ENSG00000106459",47.4966625165786,1.64264234833551,0.286992225022088,2.53755138845177e-09,7.72146694692934e-08
"ENSG00000138650",44.5731228122783,2.47814246555097,0.446663053989552,2.56812746861137e-09,7.77483427233624e-08
"ENSG00000271353",21.9239785373354,3.10815186331849,0.563294364027393,2.57823459938787e-09,7.77483427233624e-08
"ENSG00000123268",98.1749404976898,1.88275281989633,0.334572860813687,2.57419051147878e-09,7.77483427233624e-08
"ENSG00000226549",95.590526362586,-3.33688140596853,0.597078618487457,2.57939929692255e-09,7.77483427233624e-08
"ENSG00000124193",492.207137254201,1.42166454509681,0.247894293546393,2.59051760822197e-09,7.79338860527162e-08
"ENSG00000137868",97.6727838753431,-2.38475923817842,0.419537348067419,2.60663322491004e-09,7.82687727800905e-08
"ENSG00000010539",71.8920546924404,2.09744420207638,0.375079134828959,2.62168954377806e-09,7.85706347242187e-08
"ENSG00000008516",30.5591373907007,4.1571935963129,0.765447761180837,2.64282020842535e-09,7.90530448630699e-08
"ENSG00000270091",16.2175683898133,3.59147617296171,0.648234742201789,2.68282815976189e-09,8.00972118268075e-08
"ENSG00000203875",458.986321641961,1.43365727440219,0.250726763572086,2.75063871894219e-09,8.18463903911873e-08
"ENSG00000185624",1146.4264805588,-1.78293861141747,0.315428850965918,2.75183992145612e-09,8.18463903911873e-08
"ENSG00000163931",1721.85319409605,-2.42538924933852,0.433515543958516,2.76504631384572e-09,8.20837189274729e-08
"ENSG00000179818",154.708079060818,2.31446337107827,0.415568265861811,2.78999411854817e-09,8.2668052146567e-08
"ENSG00000143552",180.155838153169,4.60165535103724,0.843695102460592,2.88580599788978e-09,8.5345946122149e-08
"ENSG00000228423",17.6092778785124,5.74985178150139,1.01725454967882,2.93366995709298e-09,8.61128093573612e-08
"ENSG00000213104",19.3901034097508,4.47454623228431,0.805614975540318,2.92736439896582e-09,8.61128093573612e-08
"ENSG00000269893",106.310172033131,1.52025580572163,0.26781881163162,2.92610980950577e-09,8.61128093573612e-08
"ENSG00000158623",39.5510671480614,-3.62744755660095,0.625979134590534,2.92967801696634e-09,8.61128093573612e-08
"ENSG00000074603",246.472378813887,1.16004312801901,0.201445443113948,2.9716197859144e-09,8.70640244738801e-08
"ENSG00000160410",135.112369181737,-1.27213044763851,0.219890480532341,3.07273969101122e-09,8.98590393065927e-08
"ENSG00000261371",62.3277851856155,3.6665010813779,0.681111324759687,3.20542044599254e-09,9.3564912051797e-08
"ENSG00000260633",15.8691115560696,3.84380334743622,0.698163218385173,3.22990849535637e-09,9.41047922283422e-08
"ENSG00000142798",683.453095554001,-2.89738981161529,0.524734356176078,3.2452851106387e-09,9.42032483871908e-08
"ENSG00000286193",17.9876570448634,3.21469411052098,0.583696014597106,3.24225318743323e-09,9.42032483871908e-08
"ENSG00000131018",443.530430572073,2.30044082233656,0.414097355735407,3.25729517768453e-09,9.43774233770439e-08
"ENSG00000152795",576.474984446486,0.851242956812528,0.146180016823015,3.28323936897396e-09,9.49539430025176e-08
"ENSG00000266385",42.152892263658,3.77675195771457,0.699896686734953,3.29094233418145e-09,9.50017617940911e-08
"ENSG00000125386",105.612892249069,1.61757103749552,0.286507310304218,3.31621629189382e-09,9.55557076108268e-08
"ENSG00000143622",184.440431299096,1.9828504777119,0.35549046712782,3.33686584425387e-09,9.59746176156828e-08
"ENSG00000198718",121.452534131452,1.5147761493417,0.26736823850516,3.34600173062546e-09,9.606144639441e-08
"ENSG00000176915",482.53535347683,1.41898092731312,0.249780609796475,3.41633401619699e-09,9.79016594714553e-08
"ENSG00000154277",501.603094706469,-1.56381609327532,0.275280565432617,3.45678299733808e-09,9.88062829994969e-08
"ENSG00000083896",233.606314788789,1.21445985016111,0.211899817143485,3.46048494967673e-09,9.88062829994969e-08
"ENSG00000054267",363.699821443669,1.37857699485222,0.24248520966597,3.50007979697443e-09,9.97554503297395e-08
"ENSG00000250159",34.8104717139798,2.8633623213257,0.525106086690619,3.52699416611383e-09,1.00340428233065e-07
"ENSG00000247373",34.0806839945178,2.45394591876249,0.446049223841656,3.54389208750974e-09,1.00638845103532e-07
"ENSG00000168564",76.155276413452,1.46976874392109,0.259988052378765,3.55792778199342e-09,1.00855050340117e-07
"ENSG00000260060",32.1922238570556,3.13395700605011,0.580645457431035,3.56554866505722e-09,1.00888966191096e-07
"ENSG00000154229",294.253550226504,-1.93403043132734,0.344487172646641,3.61085129015372e-09,1.01987065936284e-07
"ENSG00000247828",82.6286935515159,2.02809577304856,0.365500960392628,3.68196003737929e-09,1.03622760621872e-07
"ENSG00000005483",385.356758927475,1.16781322761659,0.204007392760881,3.6763266361364e-09,1.03622760621872e-07
"ENSG00000147383",68.4608750252092,-1.96618622794076,0.34501442874547,3.7113081592255e-09,1.04261866426614e-07
"ENSG00000138768",199.594558030784,-1.3399602692142,0.235179083533215,3.77643719513216e-09,1.05713314995286e-07
"ENSG00000273559",131.18301522907,1.34497195199095,0.237589032439623,3.77039645941688e-09,1.05713314995286e-07
"ENSG00000173825",23.9233099179703,3.09188672153614,0.568005110317346,3.80628320383491e-09,1.0635920183812e-07
"ENSG00000117298",269.050792635412,-2.06182505617783,0.367734469174089,3.83940199110171e-09,1.07094083247356e-07
"ENSG00000204524",60.763671942095,1.52481421540813,0.271526191447149,3.84815364441753e-09,1.07147880907683e-07
"ENSG00000099860",260.69317805163,1.98052735671193,0.356721515270656,3.87648236562048e-09,1.07555263374035e-07
"ENSG00000167384",59.247415562781,1.58888789389653,0.283321313264089,3.8747981495154e-09,1.07555263374035e-07
"ENSG00000015532",70.4895719185201,-2.44275460100682,0.433146381847613,3.89981492160758e-09,1.08011805165653e-07
"ENSG00000120071",476.575841926585,1.40974655850505,0.248890527040588,3.91997810358043e-09,1.08379112920118e-07
"ENSG00000156535",339.760083365213,-2.18846877009573,0.393916977331666,3.92961509766571e-09,1.08384420755093e-07
"ENSG00000132475",1228.00571068741,1.06831828352121,0.186264305380744,3.93397349913417e-09,1.08384420755093e-07
"ENSG00000065883",304.920811037525,1.37363882774431,0.242193181828109,3.94174802393914e-09,1.0840842551303e-07
"ENSG00000018699",112.546897436515,1.48188482409071,0.262939179808961,3.98253405714334e-09,1.09338662296117e-07
"ENSG00000198265",251.278678592157,1.3430577702199,0.236702120376924,4.02113971166287e-09,1.10205895343724e-07
"ENSG00000137776",360.930249585785,1.17038400573893,0.205281907670964,4.09462002428152e-09,1.11863472299332e-07
"ENSG00000278668",27.9503109745198,4.48266637493214,0.838831820467595,4.09586707667573e-09,1.11863472299332e-07
"ENSG00000150961",88.9526308146715,-1.93682927126649,0.342913442724258,4.13133980773828e-09,1.1263638948042e-07
"ENSG00000162994",53.0942448336431,2.43951048024711,0.445812030852283,4.16322902748039e-09,1.13309096442898e-07
"ENSG00000100425",113.401564908107,1.66142165050383,0.296704542806493,4.2385385921508e-09,1.15159186939682e-07
"ENSG00000143748",80.5448666341592,1.48340208655913,0.263085526150241,4.247800838153e-09,1.15211510124965e-07
"ENSG00000172232",44.4722849789784,3.67369945896712,0.688499176308347,4.28730543194536e-09,1.16082490522879e-07
"ENSG00000263002",39.4367123939035,2.19902294736074,0.399313676178585,4.30313364629938e-09,1.16310517696188e-07
"ENSG00000135248",18.9366739352429,3.82437379218579,0.711678868724382,4.32540521230991e-09,1.16680112466425e-07
"ENSG00000257093",105.403037062626,-2.10429356071313,0.374119095485135,4.33166744574157e-09,1.16680112466425e-07
"ENSG00000178307",86.1296466914214,1.39715695084847,0.24818590024384,4.36586391927056e-09,1.17399874979837e-07
"ENSG00000134970",210.299833832013,-1.89915288519365,0.340907973819032,4.43252184273847e-09,1.18988586356179e-07
"ENSG00000143891",43.4153991801184,-2.78025360917567,0.492618402141265,4.54653946531928e-09,1.2184105079074e-07
"ENSG00000214719",32.5709017260802,3.24339152819592,0.604950899050493,4.57638677774291e-09,1.2243198970643e-07
"ENSG00000067704",229.234900486124,-2.01843530615782,0.361313552519262,4.58512746358713e-09,1.22457213755395e-07
"ENSG00000102024",553.344144113911,-1.31024409050003,0.230614757858271,4.63579315619501e-09,1.2360016252103e-07
"ENSG00000132680",305.355872623304,1.5058010282498,0.268740203968313,4.66902119576666e-09,1.24275099759864e-07
"ENSG00000270022",36.4004573955224,3.17717635480779,0.589852280008961,4.7145817963962e-09,1.2527545267446e-07
"ENSG00000134013",183.433987178362,-2.52995274602818,0.456102592220168,4.74103906582684e-09,1.25765671435379e-07
"ENSG00000164463",84.3692292223449,1.94718868516526,0.35181804344242,4.80371478320614e-09,1.27213384410572e-07
"ENSG00000196961",153.450692947506,-1.551052035994,0.276263467315331,5.11642026158825e-09,1.35266437353505e-07
"ENSG00000279145",27.389398209022,2.56391627722016,0.470309527397419,5.22032469725666e-09,1.37781477387762e-07
"ENSG00000134824",1611.61835148825,-3.14140883237017,0.581952986824456,5.24097074789893e-09,1.38094303062089e-07
"ENSG00000135951",27.0074788778963,2.5618113612794,0.468986612532922,5.28662058964725e-09,1.38831253745519e-07
"ENSG00000279696",65.9258351385306,2.39485072490872,0.440880628162493,5.28324654922613e-09,1.38831253745519e-07
"ENSG00000213228",14.560380511986,3.85761745428232,0.71462884806869,5.41363528805651e-09,1.41929429989381e-07
"ENSG00000111602",184.830801516583,-1.3886135216874,0.246306442986296,5.43257776678477e-09,1.42188668749313e-07
"ENSG00000117139",382.767130622671,1.7232368953622,0.311021989282717,5.6080111890007e-09,1.46292703840643e-07
"ENSG00000182220",144.792564321253,-1.796729820979,0.321100208387229,5.60103971080506e-09,1.46292703840643e-07
"ENSG00000272888",185.969418409799,1.91139820462078,0.346702842000256,5.65849459292561e-09,1.47364840940802e-07
"ENSG00000117614",92.1627380213103,1.54274812462033,0.278014259388216,5.87383442555967e-09,1.52719695064551e-07
"ENSG00000050344",79.1891737760197,-3.49767602419519,0.623992709282022,6.12189977726987e-09,1.58906304301233e-07
"ENSG00000138413",385.84011582494,-1.95992554041418,0.355072152115277,6.15434015711498e-09,1.5948474888999e-07
"ENSG00000177119",272.478582982412,-1.56260543360806,0.279913293532545,6.26707306572123e-09,1.62138575657473e-07
"ENSG00000132950",59.681600207205,2.12813661638093,0.390569237476738,6.32884970060245e-09,1.63467525819508e-07
"ENSG00000140688",94.0717834731,-2.56152622458775,0.464058358507889,6.36071960199849e-09,1.64020920574358e-07
"ENSG00000143398",296.935634054923,1.53669432784412,0.276901514126581,6.4275271990776e-09,1.65471946121827e-07
"ENSG00000138829",176.941836919883,-1.98488088213071,0.360589068739804,6.57559219536092e-09,1.69006710042468e-07
"ENSG00000108821",60.7352060591801,-2.95619882709959,0.545533771089365,6.69308366164207e-09,1.71745401670633e-07
"ENSG00000151208",185.543966362201,-1.26265550160357,0.224449121529365,6.77341399685605e-09,1.73523154007549e-07
"ENSG00000117528",95.1844700448861,-2.08933015418266,0.376341645017402,6.83633084876094e-09,1.74797097201684e-07
"ENSG00000162909",399.383175214463,-1.76230930152936,0.319383443996514,6.84540338633696e-09,1.74797097201684e-07
"ENSG00000170236",15.795668128108,3.52297303006733,0.661596109089993,6.8686281484444e-09,1.75105416303849e-07
"ENSG00000136492",268.293715746872,1.71577360802623,0.311610054576509,6.88179878810802e-09,1.75156836577712e-07
"ENSG00000103335",263.598385803506,-1.87635266073455,0.340135366024719,7.00835300885480e-09,1.78089280988763e-07
"ENSG00000260144",14.7002744652593,3.8605339190854,0.710400206655211,7.15736760157875e-09,1.81582069168324e-07
"ENSG00000122642",171.482834139897,-2.24542783955422,0.409555408560375,7.20444489120551e-09,1.82196113844978e-07
"ENSG00000167792",107.663300839745,-1.42827943650383,0.256529102431958,7.20477500622334e-09,1.82196113844978e-07
"ENSG00000283232",12.8277085034889,5.24964664291858,0.958231200917944,7.25434173511672e-09,1.82860646241209e-07
"ENSG00000135677",282.39817721976,-1.98875346704126,0.363120263333168,7.2481425368489e-09,1.82860646241209e-07
"ENSG00000166478",141.322389546106,2.11316897254477,0.389607193049414,7.31521684102315e-09,1.84099623832416e-07
"ENSG00000169727",126.989951182334,-1.69854044627047,0.306818455678186,7.51105631009374e-09,1.88725805269939e-07
"ENSG00000205189",143.904806034678,1.32208627603757,0.238012939732993,7.68214065959142e-09,1.9200558404198e-07
"ENSG00000224914",23.1355726505056,2.31266417374748,0.424789768182423,7.66350124127263e-09,1.9200558404198e-07
"ENSG00000101474",188.170076473623,-2.19629805620549,0.402887483369818,7.67788130748379e-09,1.9200558404198e-07
"ENSG00000167600",173.481008867916,-2.05555967471614,0.372525327519434,7.69049365527288e-09,1.9200558404198e-07
"ENSG00000222009",29.6308465344805,2.11199724657139,0.389641738570179,7.73884398359334e-09,1.92906041140238e-07
"ENSG00000101782",230.286465746507,1.90771160864963,0.350446560762451,7.7687026998932e-09,1.93343434546946e-07
"ENSG00000018236",419.906907433767,-2.80866425722326,0.522385001284844,7.78432872175874e-09,1.93425788364714e-07
"ENSG00000117000",131.792687053883,1.7074877430355,0.311577170559525,7.8368150103513e-09,1.94422342689663e-07
"ENSG00000173559",134.049894264428,1.66284554648245,0.30362158520513,7.91378232535381e-09,1.96022141383843e-07
"ENSG00000122218",347.058879808198,-1.05309659801482,0.186774696525923,8.01321799035951e-09,1.98172559560009e-07
"ENSG00000224316",15.6314474599544,3.913689277387,0.718319030619868,8.07240666545026e-09,1.99322443827407e-07
"ENSG00000214465",20.5623515742011,4.26357940446773,0.807041200783736,8.24649163840621e-09,2.03301263248871e-07
"ENSG00000134247",84.1039573015666,-2.30583437588798,0.418088500166874,8.26408488721588e-09,2.03328623691699e-07
"ENSG00000163320",381.744243049151,1.21576558674245,0.218204881119988,8.27349659570784e-09,2.03328623691699e-07
"ENSG00000141503",265.376897604108,-1.63313275559045,0.295333651927376,8.29168786713642e-09,2.0345729103986e-07
"ENSG00000135480",1305.43364246805,-2.32643601855307,0.43228257561973,8.40920904024129e-09,2.06019062040482e-07
"ENSG00000094914",70.588399997394,-1.73255789931536,0.314557958793502,8.47832958909976e-09,2.07388921911562e-07
"ENSG00000257225",18.1683584246895,3.52366955081629,0.671273055351907,8.59124092809712e-09,2.09824024159933e-07
"ENSG00000261359",20.2266313299141,3.54127167954567,0.675011020034744,8.68947986027166e-09,2.11893775971593e-07
"ENSG00000074800",2047.06292664055,-1.80158601426907,0.330881115227121,8.74811850885839e-09,2.12992950485445e-07
"ENSG00000121060",529.882314724653,-1.38473423396282,0.250258052171862,8.81615877619536e-09,2.14317271550111e-07
"ENSG00000115738",400.176490687247,1.8962942689692,0.3494162926917,8.90340375844452e-09,2.15852824153246e-07
"ENSG00000259396",15.9205247426009,3.49764038316412,0.665235770331697,8.90681546429595e-09,2.15852824153246e-07
"ENSG00000132824",283.736155622259,-1.88006574800046,0.344667620381944,9.06501223374403e-09,2.19348154266127e-07
"ENSG00000135506",254.192842189341,-1.9056666251289,0.349323361575373,9.13501933072965e-09,2.20702067030428e-07
"ENSG00000087995",113.09441114284,1.52750526004252,0.278793140262668,9.19369998183532e-09,2.21778593724642e-07
"ENSG00000153113",779.608974330409,-2.07980513070391,0.384901825944193,9.22232406338332e-09,2.21787713769329e-07
"ENSG00000172426",16.4962433707046,3.97945498146873,0.759022171518599,9.21271170274033e-09,2.21787713769329e-07
"ENSG00000067057",407.257837110833,-1.52093411060171,0.276364629819694,9.24428447816776e-09,2.21975907408481e-07
"ENSG00000108523",127.582347236468,-1.23394878317857,0.220730635316743,9.38151730007716e-09,2.24927248367041e-07
"ENSG00000146477",87.3145267231271,-1.6965485911739,0.307665817856192,9.47123144637165e-09,2.26732040600336e-07
"ENSG00000259488",19.1112738728151,3.74189729953441,0.716579895504194,9.55335837313192e-09,2.28349984614404e-07
"ENSG00000113441",320.929596260087,-1.60925516049969,0.293631748804022,9.62360451586344e-09,2.29679460968267e-07
"ENSG00000197136",220.969148086285,-1.2890361823174,0.231694424282755,9.65791222419618e-09,2.3014848796476e-07
"ENSG00000007516",22.0328603268267,2.86190920472092,0.537722244677879,9.68057152594374e-09,2.30338932187001e-07
"ENSG00000261236",130.05474366538,-1.6168100397161,0.295031435273317,9.86938475760932e-09,2.34122081923711e-07
"ENSG00000111142",263.028582528424,1.10866798210717,0.199203305464388,9.86514666864106e-09,2.34122081923711e-07
"ENSG00000288061",12.5843409650868,4.29475616554752,0.794464036354554,9.95180471896134e-09,2.3572117844128e-07
"ENSG00000163374",159.08513893474,1.44233411594383,0.26361199379219,1.02791000288339e-08,2.43106907910856e-07
"ENSG00000115464",708.622380500067,1.4166054743269,0.257543171877805,1.03846608536744e-08,2.45234156460304e-07
"ENSG00000179218",1035.84812335207,-2.17360996815353,0.405585289070515,1.04155369827069e-08,2.45593983147792e-07
"ENSG00000123080",97.6632779242891,1.54992913480289,0.28305008539317,1.04677568095215e-08,2.46455251779199e-07
"ENSG00000235672",15.2427446821125,3.89686602177623,0.746463096739921,1.05142113717444e-08,2.47178406260292e-07
"ENSG00000155744",80.9569989727704,2.11219483246736,0.395155143580611,1.0630282122762e-08,2.49087337294005e-07
"ENSG00000107959",133.350937987875,-1.32445779976126,0.238340806508501,1.06429956268643e-08,2.49087337294005e-07
"ENSG00000100625",90.2991200208492,1.69043505958071,0.311469348718338,1.06233964766594e-08,2.49087337294005e-07
"ENSG00000088888",382.032643945579,-1.06650009242754,0.191200488044793,1.06867949718942e-08,2.49740220593194e-07
"ENSG00000179094",110.532142791002,1.98288296933504,0.369766446042923,1.09211457530044e-08,2.54837552607996e-07
"ENSG00000183718",86.9991940752374,1.68706829105765,0.313096261128127,1.13579638387707e-08,2.64245132035638e-07
"ENSG00000104856",138.566957131199,1.71450470497177,0.317379847300235,1.13458202542333e-08,2.64245132035638e-07
"ENSG00000072110",682.373932045511,-1.73994414108294,0.320851734705254,1.15149713775817e-08,2.67255492868069e-07
"ENSG00000127616",118.261064284245,1.80708349707055,0.335352429152001,1.15213938277944e-08,2.67255492868069e-07
"ENSG00000065534",111.969532453499,-1.84426395122014,0.33913709845569,1.15951067536208e-08,2.68173131750901e-07
"ENSG00000072310",468.640186684505,-2.16717026402211,0.403599400236856,1.15887379132746e-08,2.68173131750901e-07
"ENSG00000111684",97.2251244791005,-2.66311261529566,0.495766644219132,1.20191767648897e-08,2.7757228222916e-07
"ENSG00000173960",156.418540665659,1.8136105481333,0.337448126294176,1.22810417341808e-08,2.83203347127129e-07
"ENSG00000269967",13.4687652702008,4.03038300653244,0.756093939150373,1.25420017509811e-08,2.88797060846638e-07
"ENSG00000139625",43.9158403381395,-2.58762235982096,0.472034109457994,1.25870310945469e-08,2.88986456591761e-07
"ENSG00000136051",318.371555259067,-0.860210016055478,0.153787195691972,1.2573482761672e-08,2.88986456591761e-07
"ENSG00000186272",27.7922389680566,2.43848498939115,0.460451100213831,1.29783258453315e-08,2.97535224927134e-07
"ENSG00000168710",181.636017439536,-1.21353204371103,0.219767220690971,1.31643878312383e-08,3.01360854958844e-07
"ENSG00000147174",56.4174428267587,2.61808923372744,0.501148946663164,1.37082892163837e-08,3.13022201585297e-07
"ENSG00000087074",2688.22638518284,2.01470605560313,0.377594337248626,1.37136573287496e-08,3.13022201585297e-07
"ENSG00000118162",55.5883387010312,1.70698954661632,0.318219950824384,1.37908910719244e-08,3.14328234243107e-07
"ENSG00000143621",494.584478429668,1.08901560971437,0.197482174496358,1.38318294927436e-08,3.14389689465871e-07
"ENSG00000160211",2411.66647367911,-2.37720068236306,0.451323683831405,1.38336268097884e-08,3.14389689465871e-07
"ENSG00000197061",190.022723014485,1.43094178011233,0.26314709651557,1.41230433268285e-08,3.20503283821554e-07
"ENSG00000154582",205.566278440133,1.72601528013138,0.321788531247917,1.47177616379707e-08,3.33517646122212e-07
"ENSG00000165156",126.808613805148,1.61074992635473,0.299848103086527,1.48424896669366e-08,3.35552911351711e-07
"ENSG00000273162",10.9332908459743,3.61020882610562,0.683658040709693,1.48503103279062e-08,3.35552911351711e-07
"ENSG00000147100",41.5541515377637,-2.65747540754611,0.491662916979861,1.51727678436387e-08,3.41855303036588e-07
"ENSG00000134440",251.171453180754,-1.26916947252501,0.231931403962624,1.5159816285064e-08,3.41855303036588e-07
"ENSG00000112983",225.253337024065,1.52123659514904,0.282033655939623,1.52388302009742e-08,3.42851847386961e-07
"ENSG00000119906",224.201445709217,1.21410841405436,0.222152582463041,1.52925888718864e-08,3.43569121093138e-07
"ENSG00000136205",911.312187144211,-2.31758110994415,0.438574366389529,1.53833854339547e-08,3.44622945584629e-07
"ENSG00000103121",78.6297353873068,1.7806370368756,0.333679777054985,1.53694464439475e-08,3.44622945584629e-07
"ENSG00000115760",665.10307509527,1.26042216553507,0.230868284158179,1.54233760482442e-08,3.45026634560722e-07
"ENSG00000261377",15.0903195591975,2.84884973727803,0.543172691904721,1.56185597378299e-08,3.48895963190442e-07
"ENSG00000070961",378.979909860219,-2.20055647343729,0.415579591509445,1.60801658765303e-08,3.58188545992952e-07
"ENSG00000166848",123.438844597397,1.60393122812004,0.298402251385061,1.60659449933999e-08,3.58188545992952e-07
"ENSG00000142102",67.4594915453306,-2.23848834545324,0.414614525217568,1.6261011856418e-08,3.61703867129162e-07
"ENSG00000091136",777.712273512052,-2.12640798253141,0.402557368864082,1.63231759860187e-08,3.62573063202881e-07
"ENSG00000286782",18.7154934826516,3.57863520634214,0.701009332500391,1.67015510937279e-08,3.70453613525286e-07
